model_id	variant_tag	time_limit	language	content_mode	group_key	group_value	count	correct	accuracy	latency_avg	latency_p50	latency_p95	latency_p99	prompt_tokens	completion_tokens	total_tokens	score	prompt_cost	completion_cost	total_cost
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_low	off	ko	text_only	prob_area	미적분	8	7	0.875	25.3722	15.136600000000001	71.78663999999998	87.089648	3369	9677	13046	22.0	0.00421125	0.09677	0.10098125
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_low	off	ko	text_only	prob_area	미적분	8	8	1.0	105.3327	49.0052	348.4510449999998	456.96652899999987	3369	61286	64655	26.0	0.00421125	0.61286	0.61707125
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_high	off	ko	text_only	prob_area	미적분	8	7	0.875	51.840025	24.6911	182.03888499999985	241.80513699999992	3369	29884	33253	22.0	0.00421125	0.29884	0.30305125
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_low	off	ko	text_only	prob_area	미적분	8	6	0.75	84.59875	29.097250000000003	292.0968249999999	335.6022449999999	3369	32593	35962	18.0	0.00421125	0.32593	0.33014125
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_medium	off	ko	text_only	prob_area	미적분	8	7	0.875	35.685562499999996	24.096449999999997	99.87802999999995	123.69992599999996	3369	20226	23595	22.0	0.00421125	0.20226	0.20647125000000002
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_high	off	ko	text_only	prob_area	미적분	8	7	0.875	19.2195625	12.981300000000001	56.08359999999997	71.72663999999997	3369	10009	13378	22.0	0.00421125	0.10009000000000001	0.10430125
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_high	off	ko	text_only	prob_area	수학1	11	11	1.0	37.34996363636364	15.7195	117.72405	131.65449	4359	29125	33484	36.0	0.0054487500000000005	0.29125	0.29669875
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_medium	off	ko	text_only	prob_area	수학1	11	11	1.0	11.735536363636363	4.8649	40.6487	42.25758	4359	9482	13841	36.0	0.0054487500000000005	0.09481999999999999	0.10026875
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_high	off	ko	text_only	prob_area	수학1	11	11	1.0	73.22248181818182	36.3833	241.28875	243.84095000000002	4359	44438	48797	36.0	0.0054487500000000005	0.44438	0.44982875000000005
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_medium	off	ko	text_only	prob_area	수학1	11	11	1.0	85.69926363636364	26.1145	348.2276	461.0940000000001	4359	69755	74114	36.0	0.0054487500000000005	0.6975500000000001	0.70299875
openai/gpt-5	openai	off	ko	text_only	prob_area	수학1	11	11	1.0	33.8875	15.138	119.62270000000001	123.01646000000001	4359	23620	27979	36.0	0.0054487500000000005	0.2362	0.24164875
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_medium	off	ko	text_only	prob_area	수학1	11	11	1.0	28.2629	18.3229	76.20065	77.53860999999999	4359	21799	26158	36.0	0.0054487500000000005	0.21799000000000002	0.22343875
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_low	off	ko	text_only	prob_area	수학1	11	11	1.0	51.5598	17.8895	191.90085	195.86033	4359	31061	35420	36.0	0.0054487500000000005	0.31060999999999994	0.31605875
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_low	off	ko	text_only	prob_area	수학1	11	10	0.9090909090909091	11.01601818181818	4.797	37.31465	45.731730000000006	4359	9379	13738	32.0	0.0054487500000000005	0.09378999999999998	0.09923875000000001
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_low	off	ko	text_only	prob_area	수학1	11	11	1.0	58.117200000000004	26.2585	192.8777	225.60146000000003	4359	47677	52036	36.0	0.0054487500000000005	0.47677	0.48221875
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_high	off	ko	text_only	prob_area	수학1	11	11	1.0	26.799536363636363	10.8157	99.80160000000001	139.13512000000006	4359	21151	25510	36.0	0.0054487500000000005	0.21151	0.21695875
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_low	off	ko	text_only	prob_area	수학1	11	11	1.0	49.260881818181815	13.0511	196.4434	273.47076000000004	4359	28846	33205	36.0	0.0054487500000000005	0.28846	0.29390875000000005
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_medium	off	ko	text_only	prob_area	수학1	11	11	1.0	25.58460909090909	10.2164	92.09694999999999	111.24203000000003	4359	21812	26171	36.0	0.0054487500000000005	0.21811999999999998	0.22356875000000004
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_high	off	ko	text_only	prob_area	수학1	11	9	0.8181818181818182	19.947436363636363	5.8433	76.0047	109.43646000000004	4359	13371	17730	28.0	0.0054487500000000005	0.13371	0.13915875
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_high	off	ko	text_only	prob_area	수학2	11	10	0.9090909090909091	49.17175454545455	27.388	161.65595	227.81943000000007	4180	36572	40752	34.0	0.005225	0.36572000000000005	0.370945
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_medium	off	ko	text_only	prob_area	수학2	11	10	0.9090909090909091	14.5098	9.8113	44.603	62.29164000000002	4180	9676	13856	34.0	0.005225	0.09676000000000001	0.101985
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_high	off	ko	text_only	prob_area	수학2	11	11	1.0	75.91918181818181	43.546	230.26845	247.61337	4180	45432	49612	38.0	0.005225	0.45432	0.459545
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_medium	off	ko	text_only	prob_area	수학2	11	11	1.0	66.81136363636364	41.8998	198.52249999999998	201.35106	4180	45525	49705	38.0	0.005225	0.45525	0.460475
openai/gpt-5	openai	off	ko	text_only	prob_area	수학2	11	10	0.9090909090909091	72.13647272727273	26.6854	312.55595	459.7863900000001	4180	55188	59368	34.0	0.005225	0.5518799999999999	0.557105
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_medium	off	ko	text_only	prob_area	수학2	11	10	0.9090909090909091	47.89218181818182	24.8243	176.08384999999998	242.11861000000005	4180	37541	41721	34.0	0.005225	0.37540999999999997	0.38063499999999995
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_low	off	ko	text_only	prob_area	수학2	11	10	0.9090909090909091	77.55562727272728	27.1873	326.15905	446.99357000000015	4180	47356	51536	34.0	0.005225	0.47356	0.478785
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_low	off	ko	text_only	prob_area	수학2	11	8	0.7272727272727273	17.11182727272727	8.0551	60.824600000000004	70.50732	4180	12420	16600	26.0	0.005225	0.1242	0.12942499999999998
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_low	off	ko	text_only	prob_area	수학2	11	10	0.9090909090909091	65.79731818181818	33.815	232.50175	319.32795000000004	4180	56939	61119	34.0	0.005225	0.5693900000000001	0.574615
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_high	off	ko	text_only	prob_area	수학2	11	10	0.9090909090909091	28.968163636363634	13.8121	104.63624999999999	140.47373000000005	4180	20623	24803	34.0	0.005225	0.20623000000000002	0.211455
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_low	off	ko	text_only	prob_area	수학2	11	11	1.0	40.21217272727273	16.7215	157.64995	216.89775000000003	4180	22572	26752	38.0	0.005225	0.22571999999999998	0.230945
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_medium	off	ko	text_only	prob_area	수학2	11	10	0.9090909090909091	27.729336363636364	14.5804	98.12195	116.99871000000002	4180	21102	25282	34.0	0.005225	0.21101999999999999	0.216245
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_high	off	ko	text_only	prob_area	수학2	11	10	0.9090909090909091	14.318845454545455	7.7267	44.58395	46.589510000000004	4180	10104	14284	34.0	0.005225	0.10103999999999999	0.106265
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_high	off	ko	text_only	prob_area	확률과통계	8	8	1.0	42.6888125	19.1221	119.32413499999998	130.497227	3414	20568	23982	26.0	0.0042675000000000005	0.20568	0.20994749999999995
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_medium	off	ko	text_only	prob_area	확률과통계	8	6	0.75	12.04225	8.98725	27.171339999999997	28.789067999999997	3414	6230	9644	18.0	0.0042675000000000005	0.0623	0.0665675
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_high	off	ko	text_only	prob_area	확률과통계	8	8	1.0	76.79441249999999	37.9287	217.63781999999986	267.5200439999999	3414	28101	31515	26.0	0.0042675000000000005	0.28101	0.2852775
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_medium	off	ko	text_only	prob_area	확률과통계	8	8	1.0	55.7897125	34.71485	126.84695999999997	141.932912	3414	30173	33587	26.0	0.0042675000000000005	0.30172999999999994	0.3059975
openai/gpt-5	openai	off	ko	text_only	prob_area	확률과통계	8	7	0.875	38.448475	25.33595	98.26124999999998	108.57001	3414	18362	21776	22.0	0.0042675000000000005	0.18362	0.18788749999999999
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_medium	off	ko	text_only	prob_area	확률과통계	8	8	1.0	38.5730375	23.586750000000002	85.24198999999999	93.29215799999999	3414	19292	22706	26.0	0.0042675000000000005	0.19292	0.19718750000000002
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_low	off	ko	text_only	prob_area	확률과통계	8	8	1.0	50.9967125	30.723399999999998	140.41507999999996	165.76941599999998	3414	18019	21433	26.0	0.0042675000000000005	0.18019	0.1844575
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_low	off	ko	text_only	prob_area	확률과통계	8	7	0.875	12.278475	7.7107	26.592259999999996	27.623331999999998	3414	5953	9367	22.0	0.0042675000000000005	0.059530000000000007	0.06379750000000001
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_low	off	ko	text_only	prob_area	확률과통계	8	8	1.0	64.937275	43.1843	156.72756499999997	179.24575299999998	3414	31609	35023	26.0	0.0042675000000000005	0.31609	0.32035749999999996
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_high	off	ko	text_only	prob_area	확률과통계	8	8	1.0	24.6067875	16.3893	61.04054499999998	66.644269	3414	11874	15288	26.0	0.0042675000000000005	0.11874000000000001	0.1230075
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_low	off	ko	text_only	prob_area	확률과통계	8	8	1.0	29.789125	18.55475	77.75748999999999	85.37589799999999	3414	13103	16517	26.0	0.0042675000000000005	0.13102999999999998	0.1352975
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_medium	off	ko	text_only	prob_area	확률과통계	8	8	1.0	20.354325	12.90705	49.82980999999999	55.640201999999995	3414	11932	15346	26.0	0.0042675000000000005	0.11932000000000001	0.1235875
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_high	off	ko	text_only	prob_area	확률과통계	8	7	0.875	16.7003	8.947600000000001	39.377804999999995	41.624441	3414	7347	10761	22.0	0.0042675000000000005	0.07347	0.07773749999999999
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_medium	off	ko	image_only	prob_area	기하	8	7	0.875	72.9551625	67.6989	155.90112999999997	164.46414599999997	7278	25480	32758	22.0	0.0090975	0.25479999999999997	0.2638975
openai/gpt-5	openai	off	ko	image_only	prob_area	기하	8	8	1.0	173.46732500000002	144.06095	389.904795	402.193519	7278	42387	49665	26.0	0.0090975	0.42386999999999997	0.43296749999999995
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_medium	off	ko	image_only	prob_area	기하	8	8	1.0	238.9487375	188.3101	642.1149649999996	782.7416329999999	36848	46020	82868	26.0	0.046060000000000004	0.46020000000000005	0.5062599999999999
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_low	off	ko	image_only	prob_area	기하	8	7	0.875	99.86240000000001	62.8046	270.84023999999994	305.771808	7817	28316	36133	23.0	0.00977125	0.28316	0.29293125
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_medium	off	ko	image_only	prob_area	기하	8	5	0.625	50.8187875	28.44355	140.33141999999995	166.467964	7278	12586	19864	15.0	0.0090975	0.12586	0.1349575
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_low	off	ko	image_only	prob_area	기하	8	8	1.0	321.0993625	291.1898	670.00899	682.7676379999999	7278	83865	91143	26.0	0.0090975	0.8386500000000001	0.8477475000000001
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_high	off	ko	image_only	prob_area	기하	8	5	0.625	34.43225	17.6883	89.486865	91.32817299999999	7278	12081	19359	14.0	0.0090975	0.12081	0.1299075
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_high	off	ko	image_only	prob_area	기하	8	8	1.0	139.41842499999998	103.60435	371.6180649999999	432.4301729999999	7278	41752	49030	26.0	0.0090975	0.41752	0.4266175
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_high	off	ko	image_only	prob_area	기하	8	7	0.875	113.148975	80.58345	265.22493999999995	288.414988	7278	26992	34270	22.0	0.0090975	0.26992	0.27901750000000003
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_high	off	ko	image_only	prob_area	기하	8	8	1.0	268.9826625	253.2196	566.701255	589.225771	7278	67910	75188	26.0	0.0090975	0.6791	0.6881975000000001
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_low	off	ko	image_only	prob_area	기하	8	8	1.0	271.753375	213.86485	666.9227549999999	703.8510309999999	46151	39459	85610	26.0	0.057688750000000004	0.39459	0.45227874999999995
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_low	off	ko	image_only	prob_area	기하	8	5	0.625	51.2877875	29.19675	126.56296999999998	133.89051399999997	8261	14406	22667	16.0	0.01032625	0.14406	0.15438625
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_medium	off	ko	image_only	prob_area	기하	8	8	1.0	245.1216	171.76265	620.3544199999999	655.9353639999999	16378	43881	60259	26.0	0.020472499999999998	0.43881	0.4592825
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_medium	off	ko	image_only	prob_area	미적분	8	7	0.875	88.9634625	58.53185	258.65281499999986	334.42112299999997	18718	11872	30590	22.0	0.0233975	0.11872	0.1421175
openai/gpt-5	openai	off	ko	image_only	prob_area	미적분	8	8	1.0	122.7865375	63.3516	423.9580399999997	562.7057679999999	7146	37659	44805	26.0	0.0089325	0.37659	0.3855225
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_medium	off	ko	image_only	prob_area	미적분	8	8	1.0	222.39535	124.97435	705.5625599999996	920.8569119999999	7146	59876	67022	26.0	0.0089325	0.59876	0.6076925
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_low	off	ko	image_only	prob_area	미적분	8	7	0.875	97.4641	31.32055	375.4870149999997	507.9575629999999	23724	9712	33436	22.0	0.029655	0.09712	0.126775
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_medium	off	ko	image_only	prob_area	미적분	8	7	0.875	35.4455625	30.0419	82.8551	93.9907	7146	9343	16489	22.0	0.0089325	0.09343	0.1023625
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_low	off	ko	image_only	prob_area	미적분	8	8	1.0	201.0594625	121.80515	622.6483049999997	796.7617409999998	35070	42895	77965	26.0	0.0438375	0.42895	0.4727874999999999
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_high	off	ko	image_only	prob_area	미적분	8	6	0.75	27.7976125	18.655749999999998	76.32912499999998	92.33070499999998	7146	9971	17117	18.0	0.0089325	0.09971	0.1086425
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_high	off	ko	image_only	prob_area	미적분	8	8	1.0	147.963675	75.4227	496.29880999999966	640.2830419999998	34124	22092	56216	26.0	0.042655000000000005	0.22091999999999998	0.263575
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_high	off	ko	image_only	prob_area	미적분	8	7	0.875	79.629475	36.4843	264.98354999999987	347.8419899999999	7146	18789	25935	22.0	0.0089325	0.18789	0.1968225
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_high	off	ko	image_only	prob_area	미적분	8	8	1.0	214.4012625	113.452	584.1290699999997	671.6374139999998	7146	53442	60588	26.0	0.0089325	0.53442	0.5433525
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_low	off	ko	image_only	prob_area	미적분	8	7	0.875	134.508575	60.2742	477.20871999999974	631.3427839999998	7990	14822	22812	22.0	0.0099875	0.14822	0.1582075
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_low	off	ko	image_only	prob_area	미적분	8	6	0.75	42.019212499999995	20.3398	112.23143999999996	127.42748799999998	7146	9079	16225	18.0	0.0089325	0.09079000000000001	0.09972249999999999
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_medium	off	ko	image_only	prob_area	미적분	8	8	1.0	216.84323750000001	101.5562	776.9919949999995	1051.6104789999997	7146	56876	64022	26.0	0.0089325	0.56876	0.5776925
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_medium	off	ko	image_only	prob_area	수학1	11	11	1.0	49.73600909090909	18.5037	192.27135	208.67987000000005	10966	18370	29336	36.0	0.013707500000000001	0.1837	0.1974075
openai/gpt-5	openai	off	ko	image_only	prob_area	수학1	11	11	1.0	78.01189090909091	33.9688	249.10505	285.4263700000001	10966	29503	40469	36.0	0.013707500000000001	0.29503	0.3087375
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_medium	off	ko	image_only	prob_area	수학1	11	11	1.0	165.34907272727273	40.7047	698.4381	1096.0819400000005	21166	51829	72995	36.0	0.026457500000000002	0.5182899999999999	0.5447474999999999
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_low	off	ko	image_only	prob_area	수학1	11	11	1.0	40.64263636363636	14.558	142.8989	181.32626000000002	10966	23970	34936	36.0	0.013707500000000001	0.23970000000000002	0.2534075
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_medium	off	ko	image_only	prob_area	수학1	11	8	0.7272727272727273	24.02109090909091	12.0378	81.9615	99.61278000000001	10966	9551	20517	24.0	0.013707500000000001	0.09551	0.1092175
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_low	off	ko	image_only	prob_area	수학1	11	11	1.0	150.02190000000002	48.8518	584.9409	683.3315400000001	24453	44262	68715	36.0	0.03056625	0.44262	0.47318625000000003
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_high	off	ko	image_only	prob_area	수학1	11	10	0.9090909090909091	25.33419090909091	8.2796	86.80905000000001	94.52805000000002	10966	10816	21782	32.0	0.013707500000000001	0.10815999999999999	0.12186749999999999
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_high	off	ko	image_only	prob_area	수학1	11	11	1.0	112.5635090909091	33.2353	452.77635	613.7249500000001	10966	41033	51999	36.0	0.013707500000000001	0.41033	0.42403749999999996
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_high	off	ko	image_only	prob_area	수학1	11	11	1.0	45.45625454545455	19.7952	139.99335000000002	175.07227000000003	10966	16006	26972	36.0	0.013707500000000001	0.16005999999999998	0.1737675
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_high	off	ko	image_only	prob_area	수학1	11	11	1.0	153.07124545454545	46.0631	584.2072000000001	599.0316	40668	29006	69674	36.0	0.05083499999999999	0.29006	0.340895
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_low	off	ko	image_only	prob_area	수학1	11	11	1.0	57.915	24.9883	202.32125000000002	239.93081000000004	10966	26140	37106	36.0	0.013707500000000001	0.2614	0.2751075
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_low	off	ko	image_only	prob_area	수학1	11	9	0.8181818181818182	28.911672727272727	12.2087	98.0156	101.54968	11529	9582	21111	28.0	0.01441125	0.09581999999999999	0.11023124999999999
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_medium	off	ko	image_only	prob_area	수학1	11	11	1.0	52.869127272727276	21.4932	182.7681	214.24186000000003	10966	24560	35526	36.0	0.013707500000000001	0.24559999999999998	0.2593075
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_medium	off	ko	image_only	prob_area	수학2	11	10	0.9090909090909091	59.65201818181818	34.8953	191.06375	205.17179000000002	11669	19389	31058	34.0	0.014586250000000002	0.19389	0.20847624999999997
openai/gpt-5	openai	off	ko	image_only	prob_area	수학2	11	10	0.9090909090909091	94.59989090909092	54.0571	307.91265	421.84461000000016	11669	38107	49776	34.0	0.014586250000000002	0.38106999999999996	0.39565625
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_medium	off	ko	image_only	prob_area	수학2	11	10	0.9090909090909091	144.82187272727273	57.0427	590.867	893.1142000000003	35049	45774	80823	34.0	0.04381125	0.45774000000000004	0.50155125
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_low	off	ko	image_only	prob_area	수학2	11	10	0.9090909090909091	35.51347272727273	23.404	110.5217	112.90154000000001	11669	17560	29229	34.0	0.014586250000000002	0.17559999999999998	0.19018624999999997
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_medium	off	ko	image_only	prob_area	수학2	11	9	0.8181818181818182	23.599436363636364	16.5804	64.80435	68.78479	11669	8495	20164	30.0	0.014586250000000002	0.08495	0.09953625
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_low	off	ko	image_only	prob_area	수학2	11	11	1.0	217.58212727272726	77.5723	921.4928	1490.0000000000005	31993	56427	88420	38.0	0.039991250000000006	0.5642699999999999	0.60426125
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_high	off	ko	image_only	prob_area	수학2	11	9	0.8181818181818182	14.396127272727274	10.7698	35.401849999999996	38.62621	11669	6662	18331	30.0	0.014586250000000002	0.06662	0.08120625000000001
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_high	off	ko	image_only	prob_area	수학2	11	10	0.9090909090909091	83.47068181818182	51.2359	259.6485	284.12338000000005	11669	28659	40328	34.0	0.014586250000000002	0.28659	0.30117625
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_high	off	ko	image_only	prob_area	수학2	11	10	0.9090909090909091	47.38755454545454	30.5624	156.4356	174.85696000000002	11669	16887	28556	34.0	0.014586250000000002	0.16887	0.18345625
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_high	off	ko	image_only	prob_area	수학2	11	10	0.9090909090909091	167.68861818181819	81.2865	640.1082	806.0525200000002	47106	32294	79400	34.0	0.0588825	0.32294	0.3818225
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_low	off	ko	image_only	prob_area	수학2	11	10	0.9090909090909091	67.55972727272727	40.9411	225.39589999999998	306.8399000000001	11669	32947	44616	34.0	0.014586250000000002	0.32947000000000004	0.34405625
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_low	off	ko	image_only	prob_area	수학2	11	9	0.8181818181818182	21.164918181818184	14.6443	57.44355	61.043350000000004	11669	7514	19183	30.0	0.014586250000000002	0.07514	0.08972625000000001
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_medium	off	ko	image_only	prob_area	수학2	11	10	0.9090909090909091	91.33993636363635	32.9813	356.7061	505.10610000000014	11669	46508	58177	34.0	0.014586250000000002	0.46508	0.47966625
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_medium	off	ko	image_only	prob_area	확률과통계	8	8	1.0	48.882725	27.35455	136.93846499999995	160.59401299999996	7838	13307	21145	26.0	0.0097975	0.13307	0.14286749999999998
openai/gpt-5	openai	off	ko	image_only	prob_area	확률과통계	8	8	1.0	70.4562125	42.6942	181.33861000000002	183.77612200000002	7838	25688	33526	26.0	0.0097975	0.25688	0.2666775
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_medium	off	ko	image_only	prob_area	확률과통계	8	8	1.0	151.8988	67.8014	436.8289	466.85666	29369	17315	46684	26.0	0.03671125	0.17315	0.20986125
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_low	off	ko	image_only	prob_area	확률과통계	8	8	1.0	36.5765375	19.03725	93.96014499999998	101.36090899999999	7838	11724	19562	26.0	0.0097975	0.11724	0.12703749999999997
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_medium	off	ko	image_only	prob_area	확률과통계	8	7	0.875	15.5289	12.76655	32.210564999999995	36.639072999999996	7838	4632	12470	22.0	0.0097975	0.04632000000000001	0.05611750000000001
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_low	off	ko	image_only	prob_area	확률과통계	8	8	1.0	149.9655625	109.47145	339.16877	342.001194	7838	36206	44044	26.0	0.0097975	0.36206	0.37185750000000006
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_high	off	ko	image_only	prob_area	확률과통계	8	6	0.75	23.854	12.9933	65.60932499999998	71.42842499999999	7838	8307	16145	18.0	0.0097975	0.08307	0.09286749999999999
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_high	off	ko	image_only	prob_area	확률과통계	8	8	1.0	72.15895	30.296	187.19751000000002	189.30350200000004	7838	18473	26311	26.0	0.0097975	0.18473	0.19452750000000002
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_high	off	ko	image_only	prob_area	확률과통계	8	8	1.0	44.2600125	29.4541	110.84593000000001	112.195026	7838	13166	21004	26.0	0.0097975	0.13166	0.1414575
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_high	off	ko	image_only	prob_area	확률과통계	8	8	1.0	152.4032625	65.18355	498.7078349999998	606.1516469999999	7838	39254	47092	26.0	0.0097975	0.39254	0.4023375
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_low	off	ko	image_only	prob_area	확률과통계	8	8	1.0	74.12335	41.12545	224.5661949999999	270.75507899999997	7838	20411	28249	26.0	0.0097975	0.20410999999999999	0.2139075
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_low	off	ko	image_only	prob_area	확률과통계	8	7	0.875	27.3349375	17.21135	75.84447999999998	95.88945599999997	7838	6007	13845	22.0	0.0097975	0.06007	0.06986750000000001
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_medium	off	ko	image_only	prob_area	확률과통계	8	8	1.0	93.65961250000001	68.05545	225.26327999999995	257.05873599999995	7838	20896	28734	26.0	0.0097975	0.20896	0.2187575
openai/gpt-5	openai	off	ko	text_fig	prob_area	기하	8	8	1.0	129.26145	80.3521	302.40346	304.329412	5254	36324	41578	26.0	0.0065675	0.36324	0.3698075
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_medium	off	ko	text_fig	prob_area	기하	8	5	0.625	65.82503750000001	34.1745	224.4433699999999	283.60171399999996	5254	21629	26883	14.0	0.0065675	0.21629	0.2228575
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_high	off	ko	text_fig	prob_area	기하	8	8	1.0	126.59632500000001	47.8238	405.95754999999986	493.86214999999993	5254	30900	36154	26.0	0.0065675	0.30900000000000005	0.3155675
openai/gpt-5	openai_reasoning_effort_medium_text_verbosity_high	off	ko	text_fig	prob_area	기하	8	8	1.0	99.5402125	56.9153	261.645655	271.625051	5254	50677	55931	26.0	0.0065675	0.5067699999999999	0.5133375
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_low	off	ko	text_fig	prob_area	기하	8	7	0.875	95.03465	40.0564	244.91134999999997	260.29483	5254	30663	35917	22.0	0.0065675	0.30663	0.3131975
openai/gpt-5	openai_reasoning_effort_low_text_verbosity_medium	off	ko	text_fig	prob_area	기하	8	7	0.875	94.9465125	46.3355	271.05027499999994	300.18749499999996	5254	36211	41465	22.0	0.0065675	0.36211	0.3686775
openai/gpt-5	openai_reasoning_effort_high_text_verbosity_low	off	ko	text_fig	prob_area	기하	8	8	1.0	152.140675	106.0127	338.06925999999993	357.66321199999993	18700	48043	66743	26.0	0.023375000000000003	0.48043	0.503805
openai/gpt-5	openai_reasoning_effort_minimal_text_verbosity_high	off	ko	text_fig	prob_area	기하	8	5	0.625	47.437175	16.78445	123.821945	127.895749	5254	16072	21326	15.0	0.0065675	0.16072000000000003	0.1672875
